year,pct,crimsusp,datestop,timestop,recstat,inout,trhsloc,perobs,ser_num,perstop,typeofid,explnstp,arstmade,othpers,arstoffn,frisked,sumoffen,compyear,comppct,offunif,officrid,sumissue,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,sex,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,race,ac_stsnd,ac_other,sb_hdobj,sb_outln,city,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,forceuse,rf_vcact,rf_knowl,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,sb_admis,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypCM,lineCM,detailCM
2014,76,FEL,2132014,2230,1,O,P,2,132,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Q,N,N,N,N,BROOKLYN,N,76,76,Y,N, ,S, ,N,N,12311900,36,5,8,175,BR,BR,M, ,L, , ,STREET, , ,DE GRAW STREET,BOND STREET, ,N, , ,76,G,4, ,987384,187462,CM,1,20
2014,45,FELONY,2132014,2237,A,O,P,3,34,8,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,M,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,Q,N,N,N,N,BRONX,N,45,45,Y,N, ,S, ,N,N,12311900,19,5,10,155,BK,BR,M, ,L, , ,STREET, , ,WESTCHESTER AVENUE,HOBART AVENUE, ,N, , ,45,G, , ,1030879,248175,CM,1,85
2014,107,CSCS,2132014,2300,A,O,P,5,245,10,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Q,N,N,N,N,QUEENS,N,107,107,Y,N, , , ,Y,N,12311900,35,5,9,180,BK,BR,M, ,L, , ,STREET/CAR, , ,HILLSIDE AVENUE,VANWYCK EXPRESSWAY, ,N, , ,107,A, , ,1034837,195816,CM,1,28
2014,106,FELONY,2132014,2310,1,O,P,1,282,4,V,Y,N,Y, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,M,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,A,N,N,N,N,QUEENS,N,106,106,N,N, , , ,Y,N,12311900,35,5,10,200,BK,BK,M, ,L, , ,STREET,104-1,118 STREET,107 AVENUE,LIBERTY AVENUE, ,N, , ,106,F, , ,1032812,189161,CM,1,85
2014,114,CRIMINAL TRESPASS,2132014,2310,1,O,H,1,136,5,P,Y,Y,N,140.20E,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,Q,N,N,N,N,QUEENS,N,809,809,N,N, , , ,N,N,12311900,22,5,11,170,BR,BK,T, ,L, , ,STAIRCASE,20-Mar,27 AVENUE,8 STREET,1 STREET, ,N, , ,114,P, , ,1002519,221604,CM,1,31
2014,66,MISD,2132014,2315,A,O,P,3,131,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,M,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,W,N,N,N,N,BROOKLYN,N,66,66,N,N,V,S, ,N,N,12311900,45,5,10,160,BR,BK,M, ,L, , ,STREET, , ,FORT HAMILTON PARKWAY,61 STREET, ,N, , ,66,H, , ,982500,169744,CM,1,68
2014,111,FEL,2132014,2334,A,O,P,2,58,10,P,Y,Y,N,POSS OF BURG TOOL,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,M,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,W,N,N,N,N,QUEENS,N,111,111,N,N,V,S,OT,N,N,12311900,28,5,10,185,BK,BR,M, ,L, , ,STREET, , ,HORATIO PARKWAY,CLOVERDALE BOULEVARD, ,N, , ,111,F, , ,1051877,215472,CM,1,14
2014,102,ROBBERY,2132014,2345,1,O,P,2,120,3,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,Y,A,N,N,N,N,QUEENS,N,102,102,N,N,V,S, ,N,N,12311900,22,5,4,140,BR,BK,T, ,L, , ,STREET, , ,103 AVENUE,120 STREET, ,N, , ,102,B, , ,1033065,190072,CM,1,85
2014,102,ROBBERY,2132014,2345,1,O,P,2,119,3,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,Y,A,N,N,N,N,QUEENS,N,102,102,N,N,V,S, ,N,N,12311900,21,5,6,145,BK,BR,T, ,L, , ,STREET, , ,103 AVENUE,120 STREET, ,N, , ,102,B, , ,1033065,190072,CM,1,85
2014,120,BURGLARY,2132014,2345,A,O,P,5,390,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,N,N,N,N,Y,N,N,N,N,B,N,N,N,N,STATEN ISLAND,N,120,120,N,N, , , ,N,N,12311900,23,5,5,150,BK,BR,T, ,L, , ,BUISNESS,202,GORDON STREET,LAUREL AVENUE,BROAD STREET, ,N, , ,120,C, , ,961193,165941,CM,1,14
2014,120,BURGLARY,2132014,2345,A,O,P,5,391,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,N,N,Y,N,Y,N,N,N,N,I,N,N,N,N,STATEN ISLAND,N,120,120,N,N, , , ,N,N,12311900,39,5,5,180,BK,BR,H, ,L, , ,BUISNESS,202,GORDON STREET,LAUREL AVENUE,BROAD STREET, ,N, , ,120,C, , ,961193,165941,CM,1,14
2014,105,FELONY,2132014,2350,1,O,P,1,272,6,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,QUEENS,N,105,105,N,N, , , ,N,N,12311900,46,5,11,175,BR,BR,M, ,L, , ,STREET, , ,BROOKVILLE BOULEVARD,147 DRIVE, ,N, , ,105,B,5, ,1055046,178269,CM,1,20
2014,14,GRAND LARCENY,2142014,10,1,I,T,1,70,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,B,N,N,N,N,MANHATTAN,N,863,863,N,N, , , ,N,N,12311900,37,6,1,210,BK,BR,M, ,L, , ,NORTHBOUND 6 TRAIN, , ,LEXINGTON AVENUE,EAST 42 STREET, ,N, , ,14,B,10, ,990886,213048,CM,1,45
2014,102,GLA,2142014,10,1,O,P,1,117,3,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Q,N,N,N,N,QUEENS,N,102,102,N,N, , , ,N,N,12311900,27,5,8,175,BK,BR,M, ,L, , ,STREET, , ,87 AVENUE,75 STREET, ,N, , ,102,E, , ,1021318,190940,CM,1,46
2014,44,CPW,2142014,15,A,O,P,1,172,3,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,N,P,N,N,N,N,BRONX,N,44,44,N,N,V,S,SF,N,N,12311900,18,5,10,170,BK,BK,T, ,L, , ,STREET, , ,GRANT HIGHWAY,WEST 170 STREET, ,N, , ,44,K, , ,1005972,245449,CM,1,20
2014,44,CRIM TRESPASS,2142014,18,A,I,P,1,160,2,P,Y,Y,N,CRIM TRESPASS,Y, ,0,0,Y, ,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,BRONX,Y,44,44,Y,N, , ,SF,N,N,12311900,29,6,1,200,BK,BR,H, ,L, , ,CLEAN,15,EAST CLARKE PLACE,WALTON AVENUE,JEROME AVENUE, ,N, , ,44,P, , ,1006786,244671,CM,1,31
2014,79,CPW,2142014,30,A,O,P,2,213,3,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,B,N,N,N,N,BROOKLYN,N,79,79,Y,N,V,S, ,N,Y,12311900,33,6,0,220,BK,BR,U, ,L, , , , , ,THROOP AVENUE,MONROE STREET, ,N, , ,79,C,8, ,1000436,189391,CM,1,20
2014,42,BURGLARY,2142014,32,A,I,P,2,84,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,N,N,W,N,Y,N,N,BRONX,N,42,42,N,N, , , ,N,N,12311900,48,5,8,170,BK,BR,M, ,L, , ,BANK CITIBANK,1463,SOUTHERN BOULEVARD,EAST 172 STREET,JENNINGS STREET, ,N, , ,42,E, , ,1014538,242671,CM,1,14
2014,42,BURGLARY,2142014,32,A,I,P,1,77,5,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,Y,N,W,N,N,N,N,BRONX,N,42,42,N,N, , , ,N,N,12311900,58,5,8,190,GY,BL,M, ,L, , ,BANK,1463,SOUTHERN BOULEVARD,EAST 172 STREET,JENNINGS STREET, ,N, , ,42,E, , ,1014538,242671,CM,1,14
2014,42,CT,2142014,42,1,I,H,1,79,4,P,Y,Y,N,CT,Y, ,0,0,Y, ,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,M,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,B,N,N,N,N,BRONX,Y,826,826,N,N, , , ,N,N,12311900,26,5,6,170,BK,BR,T, ,L, , ,LOBBY,730,EAST 165 STREET,TINTON AVENUE,TRINITY AVENUE, ,N, , ,42,H, , ,1010793,239891,CM,1,22
2014,41,GLA,2142014,50,A,O,P,1,140,10,V,Y,N,N, ,Y,CAB HAIL,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,Y,N,N,N,N,N,N,N,Y,N,N,Q,N,N,Y,N,BRONX,Y,163,41,Y,N, , , ,N,N,12311900,32,5,8,205,BR,BR,H, ,L, , ,PUBLIC STREET, , ,SOUTHERN BOULEVARD,EAST 163 STREET, ,N, , ,41,H,8, ,1014249,238403,CM,1,46
2014,33,FEL  / GLA,2142014,200,1,O,P,5,62,15,P,Y,N,Y, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,B,N,N,N,N,MANHATTAN,N,30,30,Y,N,V,S,DS,N,N,12311900,26,5,5,165,BR,BR,Z, ,L, , ,STREET, , ,HENRY HUDSON PARKWAY,WEST 158 STREET, ,N, , ,33,B,6, ,998366,244073,CM,1,46
2014,33,FEL  / GLA,2142014,200,1,O,P,5,63,15,P,Y,N,Y, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,Y,Y,Y,N,N,N,Y,Y,Y,B,N,N,N,N,MANHATTAN,N,30,30,Y,N,V,S,DS,N,N,12311900,28,5,7,170,BR,BR,M, ,L, , ,STREET, , ,HENRY HUDSON RIVER,WEST 158 STREET, ,N, , ,33,B,6, , , ,CM,1,46
2014,23,M,2142014,210,1,I,H,1,201,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,M,N,Y,N,N,N,N,N,N,N,N,N,N,N,B,Y,N,N,N,MANHATTAN,N,23,23,N,N, , , ,Y,N,12311900,23,5,11,185,BK,BR,M, ,L, , , ,80,EAST 110 STREET,PARK AVENUE,MADISON AVENUE, ,N, , ,23,F, , ,999029,229180,CM,1,20
2014,23,M,2142014,210,1,I,H,2,142,5,V,Y,N,N, ,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,M,N,N,Y,Y,N,N,Y,N,N,N,Y,N,Y,Q,N,N,Y,N,MANHATTAN,N,23,23,Y,N, , ,DS,Y,N,12311900,24,5,10,195,BR,BR,M, ,L, , ,LOBBY,80,EAST 110 STREET,PARK AVENUE,MADISON AVENUE, ,N, , ,23,F, , ,999029,229180,CM,1,20
2014,71,CPW,2142014,252,1,O,P,1,151,12,P,Y,Y,N,CPW,Y, ,0,0,Y, ,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,N,B,N,N,N,N,BROOKLYN,N,71,71,N,N, , ,OT,N,N,12311900,18,5,5,130,BK,BR,T, ,L, , ,STREET/CAR, , ,LEFFERTS AVENUE,TROY AVENUE, ,N, , ,71,I,9, ,1001655,180901,CM,1,20
2014,71,CPW,2142014,252,1,O,P,1,150,12,P,Y,Y,N,CPW,Y, ,0,0,Y, ,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,BROOKLYN,N,71,71,N,N, , ,OT,N,N,12311900,19,5,10,170,BK,BR,M, ,L, , ,STREET/CAR, , ,LEFFERTS AVENUE,TROY AVENUE, ,N, , ,71,I,9, ,1001655,180901,CM,1,20
2014,61,CPW MISD,2142014,300,1,I,H,2,41,10,V,Y,N,Y, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,M,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,B,Y,N,N,N,BROOKLYN,N,801,801,N,N, , ,DO,N,N,12311900,29,5,7,150,BK,BR,M, ,L, , ,2ND FL HALLWAY,2932,AVENUE V,BATCHELDER STREET,NOSTRAND AVENUE, ,N, , ,61,E,7, ,1000543,157263,CM,1,20
2014,61,CPW MISD,2142014,300,1,I,H,2,42,10,V,Y,N,Y, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,M,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,P,Y,N,N,N,BROOKLYN,N,801,801,N,N, , ,DO,N,N,12311900,24,5,6,150,BR,BR,M, ,L, , ,2ND FL HALLWAY,2932,AVENUE V,BATCHELDER STREET,NOSTRAND AVENUE, ,N, , ,61,E,7, ,1000543,157263,CM,1,20
2014,44,ROB,2142014,300,A,O,P,1,196,2,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,M,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Q,N,N,N,N,BRONX,N,44,44,Y,N,V,S,SF,N,N,12311900,26,5,7,150,BK,BR,T, ,L, , ,SIDEWALK, , ,WEBSTER AVENUE,EAST 169 STREET, ,N, , ,44,J, , ,1009517,243117,CM,1,85
2014,40,FEL,2142014,320,1,I,P,1,165,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,Y,B,N,N,N,N,BRONX,N,40,40,N,N, , , ,N,N,12311900,44,5,10,260,BK,BR,H, ,L, , , ,540,CONCORD AVENUE,EAST 149 STREET,EAST 147 STREET, ,N, , ,40,B,16, ,1009654,235423,CM,1,20
2014,40,FEL,2142014,357,1,I,P,1,164,9,P,Y,Y,N,ROBBERY,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,B,N,N,N,N,BRONX,N,40,40,N,N, , , ,N,N,12311900,29,5,11,190,BK,BR,M, ,L, , , , , ,GRAND CONCOURSE,EAST 138 STREET, ,N, , ,40,J,18, ,1003550,235576,CM,1,85
2014,83,FEL,2142014,410,A,O,P,1,74,4,V,Y,N,N, ,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,BROOKLYN,Y,83,83,N,N, , ,OT,N,N,12311900,22,6,1,150,BK,BR,T, ,L, , ,STREET,375,CENTRAL AVENUE,PALMETTO STREET,GATES AVENUE, ,N, , ,83,C, , ,1007146,192021,CM,1,62
2014,111,FEL,2142014,415,A,O,P,5,57,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,W,N,N,N,N,QUEENS,N,111,111,Y,N,V,S, ,N,N,12311900,34,5,6,155,BA,BR,M, ,L, , ,STREET/CAR, , ,43 AVENUE,LITTLE NECK PARKWAY, ,N, , ,111,K, , ,1056999,220185,CM,1,85
2014,6,CSCS,2142014,445,A,O,P,5,17,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,B,N,N,N,N,MANHATTAN,N,6,6,N,N, , , ,N,N,12311900,20,6,2,180,BK,BR,T,NONE,L, , ,SIDEWALK,136,WEST 3 STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET, ,N, , ,6,A, ,20,983982,205540,CM,1,28
2014,30,FEL  / ROBBERY,2142014,710,1,O,P,1,49,5,P,Y,Y,Y,ROBBERY,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,M,N,N,N,N,Y,N,N,N,N,N,N,N,N,Q,N,N,N,N,MANHATTAN,N,30,30,N,N, , ,SF,N,N,12311900,17,5,6,150,BK,BR,Z, ,L, , ,STREET, , ,CONVENT AVENUE,WEST 146 STREET, ,N, , ,30,D, , ,999270,239969,CM,1,85
2014,30,FEL  / ROBBERY,2142014,710,1,O,P,1,48,5,P,Y,N,Y, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,M,N,N,N,N,Y,N,N,N,N,N,N,N,N,Q,N,N,N,N,MANHATTAN,N,30,30,N,N, , ,SF,N,N,12311900,22,5,10,165,BK,BR,Z, ,L, , ,STREET, , ,CONVENT AVENUE,WEST 146 STREET, ,N, , ,30,D, , ,999270,239969,CM,1,85
2014,18,MISD,2142014,741,1,O,P,1,31,20,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,Y,N,N,N,N,N,N,N,W,N,N,N,N,MANHATTAN,N,18,18,N,N, , ,DS,N,N,12311900,35,6,0,185,BL,GR,T, ,L, , ,STREET/SIDEWALK, , ,5 AVENUE,EAST 55 STREET, ,N, , ,18,B, , ,991199,216774,CM,1,23
2014,19,MISD,2142014,900,1,I,P,5,39,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,F,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,MANHATTAN,N,19,19,N,N, , , ,N,N,12311900,49,5,2,180,BK,BR,M, ,L, , ,SCHOOL,320,EAST 96 STREET,1 AVENUE,2 AVENUE, ,N, , ,19,M, ,57,999097,224892,CM,1,68
2014,114,FELONY,2142014,920,1,I,P,45,165,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,M,N,N,Y,N,N,N,N,N,N,N,N,Y,N,B,N,N,N,N,QUEENS,N,873,873,N,N,V,S, ,N,N,12311900,13,5,4,140,BK,BR,M, ,L, , ,BUS STOP, , ,21 STREET,41 AVENUE, ,N, , ,114,I, , ,1000200,213984,CM,1,45
2014,114,FELONY,2142014,920,1,I,P,45,166,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,M,N,N,Y,N,N,N,N,N,N,N,N,Y,N,B,N,N,N,N,QUEENS,N,873,873,N,N,V,S, ,N,N,12311900,14,5,7,130,BK,BR,M, ,L, , ,BUS STOP, , ,21 STREET,41 AVENUE, ,N, , ,114,I, , ,1000200,213984,CM,1,45
2014,114,FELONY,2142014,920,1,I,P,45,164,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,M,N,N,Y,N,N,N,N,N,N,N,N,Y,N,B,N,N,N,N,QUEENS,N,873,873,N,N,V,S, ,N,N,12311900,14,5,9,135,BK,BR,M, ,L, , ,BUS STOP, , ,21 STREET,41 AVENUE, ,N, , ,114,I, , ,1000200,213984,CM,1,45
2014,114,FELONY,2142014,920,1,I,P,45,163,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,M,N,N,Y,N,N,N,N,N,N,N,N,Y,N,B,N,N,N,N,QUEENS,N,873,873,N,N,V,S, ,N,N,12311900,14,5,10,140,BK,BR,M, ,L, , ,BUS STOP, , ,21 STREET,41 AVENUE, ,N, , ,114,I, , ,1000200,213984,CM,1,45
2014,14,FORCIBLE TOUCHING,2142014,926,1,I,T,15,78,10,P,Y,Y,N,PL 130.52,Y, ,0,0,N, ,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,W,N,N,N,N,MANHATTAN,Y,863,863,N,N,V,S, ,N,N,12311900,74,5,4,140,BK,BR,T, ,L, , ,NORTHBOUND 5 TRAIN, , ,LEXINGTON AVENUE,EAST 42 STREET, ,N, , ,14,B,10, ,990886,213048,CM,1,113
2014,25,MISD,2142014,1027,1,O,H,1,179,2,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,N,B,N,N,N,N,MANHATTAN,N,805,805,N,N, , , ,N,N,12311900,20,5,11,180,BK,BR,M, ,L, , ,SIDEWALK,17,EAST 124 STREET,MADISON AVENUE,5 AVENUE, ,N, , ,25,C, , ,1000302,232725,CM,1,20
2014,106,FELONY,2142014,1100,1,O,P,5,277,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,QUEENS,N,106,106,Y,N,V,S, ,N,N,12311900,21,5,9,200,BK,BR,M, ,L, , ,STREET, , ,PITKIN AVENUE,84 STREET, ,N, , ,106,D, , ,1025169,185336,CM,1,14
2014,71,ASSAULT,2142014,1116,1,I,P,5,102,5,V,Y,Y,N,ASSAULT 3,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,M,N,N,Y,N,N,N,Y,N,N,N,N,N,N,B,N,N,N,N,BROOKLYN,N,71,71,N,N, , ,OT,N,N,12311900,32,6,1,185,BK,BR,T, ,L, , ,BUILDING,64,LINCOLN ROAD,BEDFORD AVENUE,WASHINGTON AVENUE, ,N, , ,71,C,5, ,995356,180093,CM,1,9
2014,112,FEL,2142014,1127,A,O,P,8,141,3,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,M,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,B,N,N,N,N,QUEENS,N,112,112,N,Y, , , ,N,N,12311900,50,6,3,200,GY,BR,M, ,L, , ,STREET, , ,JEWEL AVENUE,108 STREET, ,N, , ,112,G,10, ,1027263,202954,CM,1,14
